区站号,年,月,日,20-20时降水量/0.1mm,平均气温/0.1℃
56038,1981,2,13,0,-103
56038,1981,2,12,0,-135
56038,1981,2,11,0,-104
56038,1981,2,10,3,-128
56038,1981,2,9,0,-124
56038,1981,2,8,3,-96
56038,1981,2,7,10,-96
56038,1981,2,6,0,-104
56038,1981,2,5,0,-82
56038,1981,2,4,0,-74
56038,1981,2,3,0,-139
56038,1981,2,2,0,-112
56038,1981,2,1,3,-106
56038,1981,1,31,0,-109
56038,1981,1,30,3,-97
56038,1981,1,29,0,-62
56038,1981,1,28,0,-105
56038,1981,1,27,0,-110
56038,1981,1,26,1,-78
56038,1981,1,25,0,-57
56038,1981,1,24,0,-83
56038,1981,1,23,3,-93
56038,1981,1,22,0,-116
56038,1981,1,21,0,-145
56038,1981,1,20,5,-103
56038,1981,1,19,0,-95
56038,1981,1,18,0,-65
56038,1981,1,17,0,-114
56038,1981,1,16,0,-159
56038,1981,1,15,0,-167
56038,1981,1,14,0,-172
56038,1981,1,13,4,-114
56038,1981,1,12,0,-154
56038,1981,1,11,0,-192
56038,1981,1,10,0,-175
56038,1981,1,9,17,-134
56038,1981,1,8,2,-118
56038,1981,1,7,0,-136
56038,1981,1,6,0,-134
56038,1981,1,5,0,-117
56038,1981,1,4,0,-139
56038,1981,1,3,0,-128
56038,1981,1,2,0,-144
56038,1981,1,1,0,-155
56038,1980,12,31,0,-127
56038,1980,12,30,0,-77
56038,1980,12,29,0,-102
56038,1980,12,28,0,-100
56038,1980,12,27,0,-94
56038,1980,12,26,0,-126
56038,1980,12,25,0,-111
56038,1980,12,24,0,-65
56038,1980,12,23,0,-106
56038,1980,12,22,0,-169
56038,1980,12,21,0,-91
56038,1980,12,20,0,-133
56038,1980,12,19,0,-136
56038,1980,12,18,0,-118
56038,1980,12,17,0,-120
56038,1980,12,16,0,-142
56038,1980,12,15,0,-163
56038,1980,12,14,7,-96
56038,1980,12,13,0,-119
56038,1980,12,12,0,-106
56038,1980,12,11,0,-116
56038,1980,12,10,0,-98
56038,1980,12,9,0,-108
56038,1980,12,8,0,-130
56038,1980,12,7,0,-115
56038,1980,12,6,0,-101
56038,1980,12,5,0,-39
56038,1980,12,4,0,-94
56038,1980,12,3,0,-67
56038,1980,12,2,0,-112
56038,1980,12,1,0,-91
56038,1980,11,30,0,-92
56038,1980,11,29,0,-93
56038,1980,11,28,0,-75
56038,1980,11,27,0,-70
56038,1980,11,26,0,-106
56038,1980,11,25,0,-107
56038,1980,11,24,0,-81
56038,1980,11,23,0,-86
56038,1980,11,22,0,-61
56038,1980,11,21,0,-85
56038,1980,11,20,0,-72
56038,1980,11,19,0,-97
56038,1980,11,18,0,-71
56038,1980,11,17,0,-59
56038,1980,11,16,0,-72
56038,1980,11,15,0,-69
56038,1980,11,14,0,-70
56038,1980,11,13,0,-77
56038,1980,11,12,0,-68
56038,1980,11,11,0,-61
56038,1980,11,10,0,-70
56038,1980,11,9,0,-80
56038,1980,11,8,0,-42
56038,1980,11,7,0,-27
56038,1980,11,6,0,-30
56038,1980,11,5,0,-27
56038,1980,11,4,0,-33
56038,1980,11,3,0,-17
56038,1980,11,2,0,-20
56038,1980,11,1,0,-16
56038,1980,10,31,0,-33
56038,1980,10,30,0,-39
56038,1980,10,29,13,-45
56038,1980,10,28,4,-38
56038,1980,10,27,0,-36
56038,1980,10,26,11,-68
56038,1980,10,25,17,-44
56038,1980,10,24,0,-73
56038,1980,10,23,0,-74
56038,1980,10,22,0,-53
56038,1980,10,21,41,-28
56038,1980,10,20,6,-17
56038,1980,10,19,0,-28
56038,1980,10,18,0,-43
56038,1980,10,17,0,-42
56038,1980,10,16,0,-41
56038,1980,10,15,34,-39
56038,1980,10,14,0,7
56038,1980,10,13,0,-3
56038,1980,10,12,1,-7
56038,1980,10,11,4,-4
56038,1980,10,10,5,5
56038,1980,10,9,0,-21
56038,1980,10,8,28,-2
56038,1980,10,7,9,8
56038,1980,10,6,0,-7
56038,1980,10,5,49,-11
56038,1980,10,4,21,-17
56038,1980,10,3,14,5
56038,1980,10,2,0,23
56038,1980,10,1,44,19
56038,1980,9,30,5,14
56038,1980,9,29,0,20
56038,1980,9,28,0,-14
56038,1980,9,27,11,5
56038,1980,9,26,61,19
56038,1980,9,25,0,16
56038,1980,9,24,0,12
56038,1980,9,23,11,9
56038,1980,9,22,35,19
56038,1980,9,21,58,27
56038,1980,9,20,73,47
56038,1980,9,19,0,50
56038,1980,9,18,7,45
56038,1980,9,17,30,53
56038,1980,9,16,16,54
56038,1980,9,15,86,35
56038,1980,9,14,6,79
56038,1980,9,13,21,93
56038,1980,9,12,0,84
56038,1980,9,11,19,73
56038,1980,9,10,0,65
56038,1980,9,9,0,47
56038,1980,9,8,13,49
56038,1980,9,7,97,68
56038,1980,9,6,56,87
56038,1980,9,5,73,76
56038,1980,9,4,164,67
56038,1980,9,3,43,83
56038,1980,9,2,38,69
56038,1980,9,1,0,56
56038,1980,8,31,0,63
56038,1980,8,30,1,62
56038,1980,8,29,124,55
56038,1980,8,28,26,83
56038,1980,8,27,25,71
56038,1980,8,26,23,76
56038,1980,8,25,17,60
56038,1980,8,24,0,53
56038,1980,8,23,0,66
56038,1980,8,22,147,78
56038,1980,8,21,14,65
56038,1980,8,20,21,99
56038,1980,8,19,21,85
56038,1980,8,18,0,60
56038,1980,8,17,26,84
56038,1980,8,16,76,62
56038,1980,8,15,19,75
56038,1980,8,14,28,75
56038,1980,8,13,79,73
56038,1980,8,12,191,76
56038,1980,8,11,66,81
56038,1980,8,10,33,58
56038,1980,8,9,87,81
56038,1980,8,8,1,59
56038,1980,8,7,45,46
56038,1980,8,6,97,67
56038,1980,8,5,28,82
56038,1980,8,4,0,84
56038,1980,8,3,0,96
56038,1980,8,2,223,70
56038,1980,8,1,43,88
56038,1980,7,31,86,78
56038,1980,7,30,0,91
56038,1980,7,29,81,89
56038,1980,7,28,217,81
56038,1980,7,27,6,96
56038,1980,7,26,0,91
56038,1980,7,25,0,90
56038,1980,7,24,145,81
56038,1980,7,23,69,69
56038,1980,7,22,0,83
56038,1980,7,21,0,71
56038,1980,7,20,0,65
56038,1980,7,19,0,67
56038,1980,7,18,122,59
56038,1980,7,17,0,68
56038,1980,7,16,64,60
56038,1980,7,15,100,63
56038,1980,7,14,11,68
56038,1980,7,13,0,76
56038,1980,7,12,10,52
56038,1980,7,11,28,56
56038,1980,7,10,0,74
56038,1980,7,9,46,77
56038,1980,7,8,2,110
56038,1980,7,7,49,84
56038,1980,7,6,21,78
56038,1980,7,5,0,93
56038,1980,7,4,53,61
56038,1980,7,3,112,77
56038,1980,7,2,1,107
56038,1980,7,1,98,111
56038,1980,6,30,0,104
56038,1980,6,29,48,93
56038,1980,6,28,18,113
56038,1980,6,27,24,98
56038,1980,6,26,2,80
56038,1980,6,25,5,66
56038,1980,6,24,3,38
56038,1980,6,23,194,29
56038,1980,6,22,17,45
56038,1980,6,21,0,70
56038,1980,6,20,0,65
56038,1980,6,19,0,68
56038,1980,6,18,360,48
56038,1980,6,17,314,54
56038,1980,6,16,47,93
56038,1980,6,15,23,96
56038,1980,6,14,37,92
56038,1980,6,13,0,50
56038,1980,6,12,0,21
56038,1980,6,11,10,17
56038,1980,6,10,223,7
56038,1980,6,9,230,3
56038,1980,6,8,127,36
56038,1980,6,7,0,84
56038,1980,6,6,0,40
56038,1980,6,5,59,12
56038,1980,6,4,5,76
56038,1980,6,3,0,67
56038,1980,6,2,0,32
56038,1980,6,1,0,20
56038,1980,5,31,0,11
56038,1980,5,30,48,28
56038,1980,5,29,8,67
56038,1980,5,28,0,37
56038,1980,5,27,0,38
56038,1980,5,26,0,23
56038,1980,5,25,1,16
56038,1980,5,24,79,18
56038,1980,5,23,73,59
56038,1980,5,22,0,72
56038,1980,5,21,0,52
56038,1980,5,20,0,53
56038,1980,5,19,0,43
56038,1980,5,18,0,36
56038,1980,5,17,0,27
56038,1980,5,16,34,40
56038,1980,5,15,0,54
56038,1980,5,14,0,44
56038,1980,5,13,6,47
56038,1980,5,12,3,47
56038,1980,5,11,0,33
56038,1980,5,10,0,39
56038,1980,5,9,0,54
56038,1980,5,8,0,20
56038,1980,5,7,2,-8
56038,1980,5,6,4,10
56038,1980,5,5,9,18
56038,1980,5,4,32,12
56038,1980,5,3,7,8
56038,1980,5,2,0,34
56038,1980,5,1,6,18
56038,1980,4,30,1,20
56038,1980,4,29,0,24
56038,1980,4,28,0,23
56038,1980,4,27,0,46
56038,1980,4,26,0,40
56038,1980,4,25,0,-7
56038,1980,4,24,10,0
56038,1980,4,23,0,33
56038,1980,4,22,7,31
56038,1980,4,21,8,22
56038,1980,4,20,0,39
56038,1980,4,19,0,21
56038,1980,4,18,0,16
56038,1980,4,17,0,-5
56038,1980,4,16,0,-18
56038,1980,4,15,0,-6
56038,1980,4,14,0,-28
56038,1980,4,13,7,-77
56038,1980,4,12,14,3
56038,1980,4,11,0,4
56038,1980,4,10,44,-16
56038,1980,4,9,20,-36
56038,1980,4,8,5,5
56038,1980,4,7,0,19
56038,1980,4,6,0,-35
56038,1980,4,5,22,-57
56038,1980,4,4,12,-2
56038,1980,4,3,6,10
56038,1980,4,2,6,-20
56038,1980,4,1,0,-48
56038,1980,3,31,4,-95
56038,1980,3,30,26,-13
56038,1980,3,29,0,13
56038,1980,3,28,0,-24
56038,1980,3,27,3,-13
56038,1980,3,26,16,-37
56038,1980,3,25,9,-24
56038,1980,3,24,8,-39
56038,1980,3,23,1,-3
56038,1980,3,22,0,-25
56038,1980,3,21,0,-29
56038,1980,3,20,8,-61
56038,1980,3,19,1,-45
56038,1980,3,18,0,-70
56038,1980,3,17,1,-57
56038,1980,3,16,0,-65
56038,1980,3,15,0,-62
56038,1980,3,14,0,-55
56038,1980,3,13,12,-61
56038,1980,3,12,12,-52
56038,1980,3,11,0,-63
56038,1980,3,10,20,-49
56038,1980,3,9,1,-67
56038,1980,3,8,0,-79
56038,1980,3,7,2,-42
56038,1980,3,6,0,-103
56038,1980,3,5,2,-125
56038,1980,3,4,1,-134
56038,1980,3,3,56,-96
56038,1980,3,2,44,-53
56038,1980,3,1,0,-33
56038,1980,2,29,0,-44
56038,1980,2,28,0,-39
56038,1980,2,27,0,-72
56038,1980,2,26,0,-99
56038,1980,2,25,4,-77
56038,1980,2,24,6,-57
56038,1980,2,23,0,-97
56038,1980,2,22,2,-81
56038,1980,2,21,0,-74
56038,1980,2,20,0,-110
56038,1980,2,19,1,-69
56038,1980,2,18,1,-127
56038,1980,2,17,3,-65
56038,1980,2,16,0,-49
56038,1980,2,15,1,-72
56038,1980,2,14,0,-44
56038,1980,2,13,0,-58
56038,1980,2,12,0,-91
56038,1980,2,11,35,-124
56038,1980,2,10,9,-95
56038,1980,2,9,0,-101
56038,1980,2,8,0,-107
56038,1980,2,7,0,-105
56038,1980,2,6,0,-87
56038,1980,2,5,4,-88
56038,1980,2,4,0,-88
56038,1980,2,3,0,-89
56038,1980,2,2,0,-81
56038,1980,2,1,0,-76
56038,1980,1,31,0,-91
56038,1980,1,30,2,-119
56038,1980,1,29,0,-115
56038,1980,1,28,3,-93
56038,1980,1,27,0,-72
56038,1980,1,26,1,-87
56038,1980,1,25,0,-139
56038,1980,1,24,4,-139
56038,1980,1,23,0,-129
56038,1980,1,22,0,-130
56038,1980,1,21,0,-128
56038,1980,1,20,0,-118
56038,1980,1,19,0,-122
56038,1980,1,18,0,-124
56038,1980,1,17,0,-125
56038,1980,1,16,0,-145
56038,1980,1,15,0,-164
56038,1980,1,14,0,-147
56038,1980,1,13,0,-88
56038,1980,1,12,0,-119
56038,1980,1,11,0,-138
56038,1980,1,10,0,-107
56038,1980,1,9,0,-152
56038,1980,1,8,0,-115
56038,1980,1,7,0,-182
56038,1980,1,6,0,-159
56038,1980,1,5,3,-141
56038,1980,1,4,0,-114
56038,1980,1,3,0,-85
56038,1980,1,2,0,-108
56038,1980,1,1,0,-114
56038,1979,12,31,0,-96
56038,1979,12,30,0,-125
56038,1979,12,29,0,-134
56038,1979,12,28,0,-133
56038,1979,12,27,0,-101
56038,1979,12,26,0,-140
56038,1979,12,25,0,-81
56038,1979,12,24,0,-104
56038,1979,12,23,0,-155
56038,1979,12,22,0,-160
56038,1979,12,21,0,-152
56038,1979,12,20,0,-109
56038,1979,12,19,0,-137
56038,1979,12,18,0,-149
56038,1979,12,17,0,-92
56038,1979,12,16,0,-139
56038,1979,12,15,0,-154
56038,1979,12,14,0,-117
56038,1979,12,13,0,-109
56038,1979,12,12,0,-119
56038,1979,12,11,0,-125
56038,1979,12,10,0,-126
56038,1979,12,9,0,-120
56038,1979,12,8,0,-101
56038,1979,12,7,0,-97
56038,1979,12,6,0,-88
56038,1979,12,5,0,-82
56038,1979,12,4,0,-91
56038,1979,12,3,0,-111
56038,1979,12,2,0,-70
56038,1979,12,1,0,-47
56038,1979,11,30,0,-95
56038,1979,11,29,0,-98
56038,1979,11,28,0,-98
56038,1979,11,27,0,-86
56038,1979,11,26,0,-44
56038,1979,11,25,0,-61
56038,1979,11,24,0,-59
56038,1979,11,23,0,-68
56038,1979,11,22,0,-70
56038,1979,11,21,0,-72
56038,1979,11,20,0,-65
56038,1979,11,19,0,-86
56038,1979,11,18,0,-127
56038,1979,11,17,0,-92
56038,1979,11,16,0,-66
56038,1979,11,15,0,-76
56038,1979,11,14,0,-41
56038,1979,11,13,0,-56
56038,1979,11,12,0,-40
56038,1979,11,11,0,-38
56038,1979,11,10,0,4
56038,1979,11,9,0,-4
56038,1979,11,8,0,-29
56038,1979,11,7,0,-55
56038,1979,11,6,0,-72
56038,1979,11,5,0,-74
56038,1979,11,4,0,-83
56038,1979,11,3,0,-60
56038,1979,11,2,0,-29
56038,1979,11,1,0,-32
56038,1979,10,31,0,-42
56038,1979,10,30,0,-44
56038,1979,10,29,0,-49
56038,1979,10,28,0,-52
56038,1979,10,27,0,-42
56038,1979,10,26,0,-48
56038,1979,10,25,0,-48
56038,1979,10,24,0,-28
56038,1979,10,23,0,-33
56038,1979,10,22,0,-35
56038,1979,10,21,0,-34
56038,1979,10,20,0,-46
56038,1979,10,19,0,-32
56038,1979,10,18,0,-11
56038,1979,10,17,0,-32
56038,1979,10,16,0,-19
56038,1979,10,15,0,-5
56038,1979,10,14,0,-10
56038,1979,10,13,0,-14
56038,1979,10,12,0,2
56038,1979,10,11,0,-30
56038,1979,10,10,0,-36
56038,1979,10,9,0,-48
56038,1979,10,8,0,-58
56038,1979,10,7,0,-9
56038,1979,10,6,16,20
56038,1979,10,5,0,30
56038,1979,10,4,0,23
56038,1979,10,3,0,17
56038,1979,10,2,0,25
56038,1979,10,1,0,30
56038,1979,9,30,0,15
56038,1979,9,29,7,13
56038,1979,9,28,0,8
56038,1979,9,27,0,4
56038,1979,9,26,69,21
56038,1979,9,25,0,30
56038,1979,9,24,0,14
56038,1979,9,23,0,1
56038,1979,9,22,0,10
56038,1979,9,21,39,21
56038,1979,9,20,3,32
56038,1979,9,19,9,40
56038,1979,9,18,0,47
56038,1979,9,17,0,30
56038,1979,9,16,0,8
56038,1979,9,15,0,12
56038,1979,9,14,126,6
56038,1979,9,13,0,21
56038,1979,9,12,0,21
56038,1979,9,11,2,43
56038,1979,9,10,0,33
56038,1979,9,9,12,39
56038,1979,9,8,0,32
56038,1979,9,7,2,32
56038,1979,9,6,17,34
56038,1979,9,5,0,23
56038,1979,9,4,0,35
56038,1979,9,3,0,47
56038,1979,9,2,17,59
56038,1979,9,1,0,69
56038,1979,8,31,138,72
56038,1979,8,30,0,95
56038,1979,8,29,0,78
56038,1979,8,28,21,81
56038,1979,8,27,100,93
56038,1979,8,26,23,90
56038,1979,8,25,98,84
56038,1979,8,24,75,110
56038,1979,8,23,19,110
56038,1979,8,22,111,90
56038,1979,8,21,61,76
56038,1979,8,20,2,65
56038,1979,8,19,10,73
56038,1979,8,18,0,62
56038,1979,8,17,5,74
56038,1979,8,16,27,88
56038,1979,8,15,209,77
56038,1979,8,14,55,69
56038,1979,8,13,1,92
56038,1979,8,12,2,84
56038,1979,8,11,0,91
56038,1979,8,10,0,90
56038,1979,8,9,0,65
56038,1979,8,8,23,81
56038,1979,8,7,0,82
56038,1979,8,6,143,81
56038,1979,8,5,15,85
56038,1979,8,4,82,88
56038,1979,8,3,31,64
56038,1979,8,2,82,49
56038,1979,8,1,21,68
56038,1979,7,31,51,57
56038,1979,7,30,177,79
56038,1979,7,29,12,92
56038,1979,7,28,27,94
56038,1979,7,27,5,100
56038,1979,7,26,85,98
56038,1979,7,25,118,99
56038,1979,7,24,56,104
56038,1979,7,23,170,90
56038,1979,7,22,32,72
56038,1979,7,21,7,55
56038,1979,7,20,0,63
56038,1979,7,19,0,58
56038,1979,7,18,0,62
56038,1979,7,17,0,64
56038,1979,7,16,9,80
56038,1979,7,15,64,80
56038,1979,7,14,75,72
56038,1979,7,13,17,91
56038,1979,7,12,2,71
56038,1979,7,11,54,62
56038,1979,7,10,58,60
56038,1979,7,9,2,57
56038,1979,7,8,0,69
56038,1979,7,7,38,69
56038,1979,7,6,37,68
56038,1979,7,5,103,79
56038,1979,7,4,56,96
56038,1979,7,3,27,75
56038,1979,7,2,0,21
56038,1979,7,1,0,20
56038,1979,6,30,246,55
56038,1979,6,29,44,67
56038,1979,6,28,25,61
56038,1979,6,27,108,54
56038,1979,6,26,11,75
56038,1979,6,25,7,99
56038,1979,6,24,4,87
56038,1979,6,23,3,74
56038,1979,6,22,35,69
56038,1979,6,21,8,60
56038,1979,6,20,0,61
56038,1979,6,19,0,43
56038,1979,6,18,11,64
56038,1979,6,17,6,76
56038,1979,6,16,106,66
56038,1979,6,15,90,67
56038,1979,6,14,49,67
56038,1979,6,13,1,48
56038,1979,6,12,0,30
56038,1979,6,11,0,25
56038,1979,6,10,0,18
56038,1979,6,9,0,25
56038,1979,6,8,0,57
56038,1979,6,7,0,48
56038,1979,6,6,0,27
56038,1979,6,5,0,40
56038,1979,6,4,28,62
56038,1979,6,3,0,95
56038,1979,6,2,0,103
56038,1979,6,1,0,75
56038,1979,5,31,3,93
56038,1979,5,30,0,92
56038,1979,5,29,0,87
56038,1979,5,28,0,66
56038,1979,5,27,0,62
56038,1979,5,26,0,62
56038,1979,5,25,0,97
56038,1979,5,24,0,84
56038,1979,5,23,9,69
56038,1979,5,22,0,61
56038,1979,5,21,19,33
56038,1979,5,20,0,24
56038,1979,5,19,0,13
56038,1979,5,18,27,64
56038,1979,5,17,0,42
56038,1979,5,16,16,99
56038,1979,5,15,0,37
56038,1979,5,14,0,39
56038,1979,5,13,0,67
56038,1979,5,12,0,44
56038,1979,5,11,0,56
56038,1979,5,10,0,38
56038,1979,5,9,0,34
56038,1979,5,8,0,31
56038,1979,5,7,0,3
56038,1979,5,6,0,-4
56038,1979,5,5,0,-2
56038,1979,5,4,21,20
56038,1979,5,3,0,15
56038,1979,5,2,0,22
56038,1979,5,1,0,26
56038,1979,4,30,0,18
56038,1979,4,29,0,39
56038,1979,4,28,0,45
56038,1979,4,27,0,24
56038,1979,4,26,0,42
56038,1979,4,25,0,23
56038,1979,4,24,0,-10
56038,1979,4,23,0,-22
56038,1979,4,22,0,5
56038,1979,4,21,0,23
56038,1979,4,20,0,50
56038,1979,4,19,0,13
56038,1979,4,18,0,14
56038,1979,4,17,0,5
56038,1979,4,16,0,37
56038,1979,4,15,0,35
56038,1979,4,14,0,4
56038,1979,4,13,0,-9
56038,1979,4,12,0,-29
56038,1979,4,11,0,21
56038,1979,4,10,0,-15
56038,1979,4,9,0,-44
56038,1979,4,8,0,7
56038,1979,4,7,0,3
56038,1979,4,6,0,-6
56038,1979,4,5,0,51
56038,1979,4,4,0,23
56038,1979,4,3,0,-18
56038,1979,4,2,0,-15
56038,1979,4,1,0,-8
56038,1979,3,31,0,-3
56038,1979,3,30,0,-11
56038,1979,3,29,0,-15
56038,1979,3,28,0,-13
56038,1979,3,27,0,-12
56038,1979,3,26,0,-48
56038,1979,3,25,0,-57
56038,1979,3,24,0,-57
56038,1979,3,23,0,-69
56038,1979,3,22,0,-62
56038,1979,3,21,0,-80
56038,1979,3,20,0,-110
56038,1979,3,19,0,-99
56038,1979,3,18,0,-72
56038,1979,3,17,0,-58
56038,1979,3,16,0,-92
56038,1979,3,15,0,-97
56038,1979,3,14,0,-81
56038,1979,3,13,0,-94
56038,1979,3,12,0,-65
56038,1979,3,11,0,-79
56038,1979,3,10,0,-74
56038,1979,3,9,0,-21
56038,1979,3,8,0,-2
56038,1979,3,7,0,-25
56038,1979,3,6,0,-26
56038,1979,3,5,0,-46
56038,1979,3,4,0,-17
56038,1979,3,3,0,-68
56038,1979,3,2,0,-86
56038,1979,3,1,0,-94
56038,1979,2,28,0,-75
56038,1979,2,27,0,-112
56038,1979,2,26,0,-119
56038,1979,2,25,0,-117
56038,1979,2,24,0,-95
56038,1979,2,23,0,-65
56038,1979,2,22,0,-83
56038,1979,2,21,0,-65
56038,1979,2,20,0,-54
56038,1979,2,19,0,-94
56038,1979,2,18,0,-88
56038,1979,2,17,0,-110
56038,1979,2,16,0,-100
56038,1979,2,15,0,-110
56038,1979,2,14,0,-119
56038,1979,2,13,0,-111
56038,1979,2,12,0,-140
56038,1979,2,11,0,-129
56038,1979,2,10,0,-134
56038,1979,2,9,0,-110
56038,1979,2,8,0,-67
56038,1979,2,7,0,-127
56038,1979,2,6,0,-111
56038,1979,2,5,0,-132
56038,1979,2,4,0,-125
56038,1979,2,3,0,-117
56038,1979,2,2,0,-112
56038,1979,2,1,0,-139
56038,1979,1,31,0,-182
56038,1979,1,30,0,-128
56038,1979,1,29,0,-81
56038,1979,1,28,0,-80
56038,1979,1,27,0,-93
56038,1979,1,26,0,-135
56038,1979,1,25,0,-144
56038,1979,1,24,0,-160
56038,1979,1,23,0,-96
56038,1979,1,22,0,-96
56038,1979,1,21,0,-82
56038,1979,1,20,0,-92
56038,1979,1,19,0,-111
56038,1979,1,18,0,-101
56038,1979,1,17,0,-52
56038,1979,1,16,0,-52
56038,1979,1,15,0,-41
56038,1979,1,14,0,-13
56038,1979,1,13,0,-25
56038,1979,1,12,0,-80
56038,1979,1,11,0,-71
56038,1979,1,10,0,-91
56038,1979,1,9,0,-121
56038,1979,1,8,0,-140
56038,1979,1,7,0,-160
56038,1979,1,6,0,-151
56038,1979,1,5,0,-123
56038,1979,1,4,0,-133
56038,1979,1,3,0,-144
56038,1979,1,2,0,-138
56038,1979,1,1,0,-103
56038,1978,12,31,0,-127
56038,1978,12,30,0,-94
56038,1978,12,29,0,-111
56038,1978,12,28,0,-105
56038,1978,12,27,0,-126
56038,1978,12,26,0,-100
56038,1978,12,25,0,-94
56038,1978,12,24,0,-118
56038,1978,12,23,0,-126
56038,1978,12,22,0,-140
56038,1978,12,21,0,-122
56038,1978,12,20,0,-77
56038,1978,12,19,0,-109
56038,1978,12,18,0,-121
56038,1978,12,17,0,-118
56038,1978,12,16,0,-116
56038,1978,12,15,0,-129
56038,1978,12,14,0,-104
56038,1978,12,13,0,-68
56038,1978,12,12,0,-125
56038,1978,12,11,0,-95
56038,1978,12,10,0,-131
56038,1978,12,9,4,-130
56038,1978,12,8,0,-74
56038,1978,12,7,0,-87
56038,1978,12,6,0,-131
56038,1978,12,5,0,-86
56038,1978,12,4,0,-137
56038,1978,12,3,8,-68
56038,1978,12,2,0,-105
56038,1978,12,1,0,-154
56038,1978,11,30,0,-87
56038,1978,11,29,0,-133
56038,1978,11,28,2,-117
56038,1978,11,27,5,-80
56038,1978,11,26,3,-90
56038,1978,11,25,10,-69
56038,1978,11,24,2,-57
56038,1978,11,23,0,-59
56038,1978,11,22,0,-49
56038,1978,11,21,0,-94
56038,1978,11,20,0,-84
56038,1978,11,19,1,-76
56038,1978,11,18,0,-84
56038,1978,11,17,0,-73
56038,1978,11,16,0,-73
56038,1978,11,15,0,-74
56038,1978,11,14,5,-77
56038,1978,11,13,10,-60
56038,1978,11,12,0,-67
56038,1978,11,11,0,-102
56038,1978,11,10,0,-93
56038,1978,11,9,0,-106
56038,1978,11,8,5,-69
56038,1978,11,7,0,-71
56038,1978,11,6,0,-100
56038,1978,11,5,0,-130
56038,1978,11,4,14,-92
56038,1978,11,3,70,-32
56038,1978,11,2,2,-47
56038,1978,11,1,0,-36
56038,1978,10,31,11,-40
56038,1978,10,30,0,-7
56038,1978,10,29,0,-32
56038,1978,10,28,0,-79
56038,1978,10,27,0,-77
56038,1978,10,26,18,-47
56038,1978,10,25,31,-11
56038,1978,10,24,0,-36
56038,1978,10,23,0,-48
56038,1978,10,22,0,-38
56038,1978,10,21,0,-38
56038,1978,10,20,6,-3
56038,1978,10,19,0,-26
56038,1978,10,18,19,-42
56038,1978,10,17,0,44
56038,1978,10,16,0,0
56038,1978,10,15,2,-59
56038,1978,10,14,29,-4
56038,1978,10,13,4,9
56038,1978,10,12,1,11
56038,1978,10,11,20,24
56038,1978,10,10,10,21
56038,1978,10,9,24,13
56038,1978,10,8,0,31
56038,1978,10,7,21,50
56038,1978,10,6,3,72
56038,1978,10,5,0,47
56038,1978,10,4,0,14
56038,1978,10,3,8,23
56038,1978,10,2,46,23
56038,1978,10,1,26,47
56038,1978,9,30,0,44
56038,1978,9,29,0,30
56038,1978,9,28,0,7
56038,1978,9,27,0,-1
56038,1978,9,26,0,5
56038,1978,9,25,1,18
56038,1978,9,24,2,16
56038,1978,9,23,13,14
56038,1978,9,22,0,-11
56038,1978,9,21,4,29
56038,1978,9,20,98,33
56038,1978,9,19,31,35
56038,1978,9,18,0,35
56038,1978,9,17,27,34
56038,1978,9,16,28,65
56038,1978,9,15,6,47
56038,1978,9,14,0,42
56038,1978,9,13,27,28
56038,1978,9,12,70,37
56038,1978,9,11,52,36
56038,1978,9,10,0,58
56038,1978,9,9,0,37
56038,1978,9,8,0,36
56038,1978,9,7,180,40
56038,1978,9,6,107,77
56038,1978,9,5,58,89
56038,1978,9,4,86,85
56038,1978,9,3,9,75
56038,1978,9,2,5,94
56038,1978,9,1,118,82
56038,1978,8,31,29,84
56038,1978,8,30,11,94
56038,1978,8,29,2,91
56038,1978,8,28,60,80
56038,1978,8,27,14,76
56038,1978,8,26,146,75
56038,1978,8,25,102,75
56038,1978,8,24,43,101
56038,1978,8,23,14,54
56038,1978,8,22,0,64
56038,1978,8,21,4,54
56038,1978,8,20,0,64
56038,1978,8,19,0,56
56038,1978,8,18,0,44
56038,1978,8,17,2,50
56038,1978,8,16,105,53
56038,1978,8,15,134,82
56038,1978,8,14,7,87
56038,1978,8,13,91,86
56038,1978,8,12,0,92
56038,1978,8,11,0,82
56038,1978,8,10,0,73
56038,1978,8,9,0,75
56038,1978,8,8,28,75
56038,1978,8,7,160,80
56038,1978,8,6,56,96
56038,1978,8,5,141,97
56038,1978,8,4,21,98
56038,1978,8,3,0,82
56038,1978,8,2,0,91
56038,1978,8,1,0,76
56038,1978,7,31,0,78
56038,1978,7,30,132,80
56038,1978,7,29,79,100
56038,1978,7,28,17,111
56038,1978,7,27,72,90
56038,1978,7,26,55,100
56038,1978,7,25,0,101
56038,1978,7,24,6,91
56038,1978,7,23,0,65
56038,1978,7,22,0,72
56038,1978,7,21,16,46
56038,1978,7,20,19,69
56038,1978,7,19,34,53
56038,1978,7,18,2,49
56038,1978,7,17,0,52
56038,1978,7,16,76,53
56038,1978,7,15,17,53
56038,1978,7,14,9,69
56038,1978,7,13,92,102
56038,1978,7,12,29,105
56038,1978,7,11,0,117
56038,1978,7,10,0,110
56038,1978,7,9,0,101
56038,1978,7,8,0,102
56038,1978,7,7,0,89
56038,1978,7,6,0,67
56038,1978,7,5,0,36
56038,1978,7,4,4,33
56038,1978,7,3,52,61
56038,1978,7,2,3,93
56038,1978,7,1,127,84
56038,1978,6,30,1,107
56038,1978,6,29,0,107
